,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,label
127200,0.765,['The 1937 Flood'],0.604,174133,0.493,0,7rOuiFB7fNj3Is1CaoTgyE,9.78e-06,7,0.247,-7.979,1,Don't Let Your Deal Go Down,0,1937,0.0308,116.37,0.8109999999999999,1937,0
125337,0.649,"['Jerry Douglas', 'Mumford & Sons', 'Paul Simon']",0.467,245400,0.37,0,04Dqz6T7vL4APHblHSdR4q,4.4200000000000004e-05,0,0.0949,-11.231,1,The Boxer,55,2012-09-25,0.032,98.646,0.272,2012,0
148241,0.0502,['ZZ Top'],0.5589999999999999,194013,0.73,0,6QdCUpQjspiOX0otKX9hAk,2.71e-05,9,0.0741,-9.386000000000001,1,Have You Heard? - 2005 Remaster,37,1973-07-26,0.038,107.31299999999999,0.7959999999999999,1973,0
79728,0.953,['Raymond Scott'],0.6659999999999999,157533,0.456,0,6ib3LwTufJ05B4M6RonzAE,0.929,3,0.0478,-11.32,1,The Quintet Plays Carmen,7,1937,0.0449,134.817,0.966,1937,0
161140,0.0528,['Kane Brown'],0.46,191733,0.821,0,4iLeL1aYGcQBsYcWIhXIUO,0.0,4,0.0818,-5.332999999999998,0,Found You,61,2017-10-06,0.0404,164.144,0.43799999999999994,2017,0
82280,0.4,['The Rivieras'],0.41100000000000003,146133,0.8740000000000001,0,6qpTh8eRZ4wPycoRZvbWnd,0.0887,3,0.113,-8.72,1,California Sun,50,1963,0.0427,169.46400000000003,0.965,1963,0
135021,0.0006799999999999999,['Five Finger Death Punch'],0.505,242956,0.929,1,1hntQPOGfiSztG0cASWRoX,0.0,9,0.16699999999999998,-4.69,0,I Apologize,58,2015-09-04,0.0529,77.991,0.419,2015,0
85645,0.0128,"['The Notorious B.I.G.', 'Mase', 'Diddy']",0.845,257400,0.884,1,4INDiWSKvqSKDEu7mh8HFz,2.1000000000000002e-06,6,0.203,-4.506,0,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,74,1997-03-04,0.0759,104.536,0.904,1997,0
100345,0.9490000000000001,['Wynton Kelly'],0.66,180720,0.314,0,2Q3HRh5lv753rDhyrCpCvB,0.0988,8,0.19,-13.008,1,There'll Never Be Another You,10,1951-07-28,0.0323,90.50200000000001,0.611,1951,0
61117,0.0974,['Ann Lee'],0.846,231001,0.879,0,4abEcEslcRjBS6xSZh9naQ,0.0252,0,0.35,-6.25,1,2 Times - Original,57,1999-09-16,0.0303,130.01,0.9009999999999999,1999,0
46738,0.439,['Chuck Wicks'],0.512,242733,0.396,0,0Pvbr31U9bjdvUUNGNFnQJ,2.4299999999999998e-05,8,0.11699999999999999,-8.729,1,Stealing Cinderella,40,2007-08-28,0.0297,139.031,0.281,2007,0
51607,0.00176,['Journey'],0.365,412933,0.961,0,5f8I1PPdk35dSPbVFXQEun,0.000611,0,0.569,-8.185,1,Dixie Highway - Live,23,1980,0.0944,91.26700000000001,0.278,1980,0
127908,0.99,['Gyan Dutt'],0.594,215449,0.239,0,5lMKPQ4Krtx3eJU94gwEI6,0.0,4,0.386,-7.127999999999999,1,Shyam Kahan Aisi Jamuna Bata,0,1944-12-31,0.0508,126.19,0.441,1944,0
122999,0.139,['Nataural'],0.168,167137,1.0,0,4WjgebiAotVKXyxix0oQRa,0.9990000000000001,6,0.9279999999999999,-10.89,0,Under Shelter Rain,40,1988-05-12,0.0836,113.632,1e-05,1988,0
123403,0.0076799999999999985,['Hi-Five'],0.518,275160,0.807,0,2MYtYwqRutASW0oVTYPuEX,0.0,1,0.271,-6.68,1,She's Playing Hard To Get,43,1992-08-10,0.057,199.979,0.7809999999999999,1992,0
131210,0.467,['The Alan Parsons Project'],0.598,362493,0.809,0,3BoGLNCZJXzvRugqtROpAY,0.8690000000000001,5,0.18600000000000005,-9.43,1,I Robot,42,1977-06-01,0.0487,90.572,0.503,1977,0
146002,0.539,['Lefty Frizzell'],0.628,171440,0.226,0,0RIZNOtua86n8qbBvrt2Gh,1.24e-05,5,0.132,-11.675,1,I Love You (Though You're No Good) - 1952 Version,0,1951,0.0315,121.051,0.665,1951,0
104525,0.0692,['Beastie Boys'],0.622,256488,0.885,0,4eIfmbGZy21bvnBLHSf7DE,0.0,7,0.21100000000000002,-6.2620000000000005,1,Pass The Mic - Remastered 2009,49,1992-04-21,0.24100000000000002,168.149,0.5579999999999999,1992,0
60836,0.0523,['Maxwell'],0.8079999999999999,161800,0.715,0,21xVx0n3qonzK2PXah9M1S,0.645,1,0.35700000000000004,-7.4,0,The Urban Theme,38,1996-04-02,0.0692,100.03399999999999,0.825,1996,0
10118,0.924,['Nina Simone'],0.519,209840,0.163,0,2zHTFkhwv9BMXGiHEBVLmo,7.02e-06,9,0.0757,-17.692999999999994,1,Fine and Mellow - Live Version - Sept. 1959,10,1959,0.043,105.01899999999999,0.405,1959,0
112708,0.225,['Wailing Souls'],0.813,255440,0.615,0,7hnayhSRyYdRGr3YjMpLJb,0.000533,9,0.0753,-5.837999999999999,1,Fire House Rock,43,1980,0.0423,130.20600000000002,0.9229999999999999,1980,0
67449,0.0481,['Prefab Sprout'],0.71,265467,0.627,0,0BeaqEnmbH6NTnede0s6Jo,0.00011100000000000001,9,0.0825,-10.624,0,Cars and Girls,27,1988-03-14,0.0286,130.878,0.835,1988,0
6985,0.0317,['Whitefield Brothers'],0.614,182920,0.903,0,52iNHmkGXRi5e1zCrOGM0V,0.00242,3,0.628,-4.373,1,Buster,48,2009-03-10,0.0412,95.046,0.84,2009,0
153911,0.956,['Chapuseaux y Damirón'],0.73,146013,0.40299999999999997,0,23hml0dpJz0JhI0jicebfs,0.122,0,0.29100000000000004,-9.696,1,La Subidora,0,1945-01-01,0.163,128.433,0.966,1945,0
87370,0.00495,['Dierks Bentley'],0.423,254467,0.73,0,1soxUgYIZb1qx1c7o1Lc7z,1.13e-05,9,0.23800000000000002,-5.566,1,Drunk On A Plane,70,2014-01-01,0.032,205.972,0.66,2014,0
24786,0.9179999999999999,"['Sergei Rachmaninoff', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.313,657160,0.248,0,6h4zPmBRgywLCr3VnuF2Pg,0.8859999999999999,1,0.0687,-14.362,1,"Piano Concerto No. 2 in C Minor, Op. 18: III. Allegro scherzando",0,1946,0.0356,77.625,0.092,1946,0
92996,0.467,['Neil Diamond'],0.556,195160,0.327,0,4FZ8wtTaOAbYvyChBt4GEQ,1.32e-05,0,0.318,-15.612,1,Song Sung Blue - Single Version,57,1972-07-15,0.0311,108.913,0.327,1972,0
85434,0.0446,['Alice In Chains'],0.22399999999999998,254400,0.782,0,6HnZsLUDrG3HTSbh8sq2u3,0.00355,6,0.0822,-7.065,1,I Stay Away,60,1994,0.04,81.794,0.267,1994,0
128330,0.9940000000000001,['Suraiya'],0.317,184427,0.467,0,1yspm3DRY6UK7jkweTcwIP,0.878,7,0.22,-12.427,0,Aaj Ki Raat Mohabbat Hai Jawan,0,1948-01-01,0.0523,74.954,0.96,1948,0
19877,0.7090000000000001,['The Animals'],0.447,284693,0.33799999999999997,0,3F6EGhDFPmaSA4lttRFMc9,0.00101,7,0.142,-11.56,1,Please Send Me Someone to Love,33,1977-08,0.0373,184.511,0.136,1977,0
97253,0.524,"['Leslie Odom Jr.', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",0.609,236738,0.435,0,4TTV7EcfroSLWzXRY6gLv6,0.0,11,0.11800000000000001,-7.862,0,Alexander Hamilton,70,2015-09-25,0.284,131.998,0.563,2015,0
144921,0.99,['Coro Infantil Sinfonico'],0.322,154946,0.133,0,6215ng5IkDUJshh2fCTG7g,0.726,7,0.105,-23.26,0,Ecce Gratum,0,1936,0.0339,78.227,0.3,1936,0
54518,0.006959999999999999,['Lynyrd Skynyrd'],0.244,344747,0.643,0,1Yzi4gxDELjWljeiJWyMab,0.00925,6,0.0933,-6.497000000000001,1,God & Guns,45,2009-09-25,0.0427,79.045,0.20800000000000002,2009,0
32231,0.616,['Alejandro Fernández'],0.535,326840,0.327,0,6vBgYbRLVm1zpPxSzeau8B,0.0,0,0.107,-10.192,1,Me Olvidé De Vivir,2,2020-06-05,0.0357,123.9,0.33799999999999997,2020,0
7947,0.0781,['Bebe Rexha'],0.777,206581,0.5770000000000001,0,7IOxauZfx5l18mYfX0GZm6,1.02e-06,11,0.0869,-6.872000000000001,0,Knees,68,2018-06-22,0.0357,109.01899999999999,0.381,2018,0
62407,0.0628,['Mother Mother'],0.633,198333,0.7440000000000001,0,65KBfpYGEFeHjSa29Sa2OF,3.07e-06,10,0.0613,-4.6160000000000005,1,Bit By Bit,49,2012-09-18,0.037000000000000005,89.99799999999998,0.515,2012,0
112128,0.585,['The Spinners'],0.816,196653,0.631,0,7DCav3rL0B3A5Lp7CXcatN,0.0,7,0.47700000000000004,-10.745999999999999,1,Mighty Love,34,1974,0.0541,110.49700000000001,0.718,1974,0
96125,0.0825,['La Factoria'],0.7809999999999999,203360,0.9159999999999999,0,6JpA44skFrcFKWuVWD01Mk,0.000283,7,0.109,-3.1860000000000004,0,Todavia,54,2003-01-01,0.0622,113.285,0.5589999999999999,2003,0
112670,0.389,['The Blues Brothers'],0.759,249400,0.6809999999999999,0,0Xrk5qLPV212FdgjlttQLM,0.00296,10,0.452,-7.3210000000000015,1,She Caught the Katy,50,1980,0.0277,95.76899999999999,0.963,1980,0
3521,0.615,['Jim Stafford'],0.743,192867,0.34,0,46PZ18T8OG7a5aF2iglPDt,0.000126,5,0.18899999999999997,-14.004000000000001,1,My Girl Bill,24,1974-01-01,0.0373,121.617,0.519,1974,0
130897,0.166,"['Harold Melvin & The Blue Notes', 'Teddy Pendergrass']",0.391,279427,0.4320000000000001,0,46Liv0Pkip7IL14eJeHHbu,0.0,0,0.129,-14.698,1,To Be True (feat. Teddy Pendergrass),35,1974-03-01,0.0796,177.46599999999995,0.523,1974,0
138998,0.758,['Jackie Wilson'],0.253,225387,0.45,0,4l1vkRQgycmsEWhCSTvTQH,0.0,1,0.0822,-8.396,1,I Don't Need You Around,33,1967,0.0341,84.113,0.34600000000000003,1967,0
42940,0.512,['Fairport Convention'],0.523,215107,0.423,0,6PQ4LvywnlGR86T4HHO17e,0.00053,2,0.303,-10.474,0,Genesis Hall,24,1969-07-03,0.0274,131.07399999999998,0.32799999999999996,1969,0
140154,0.363,['El Gran Combo De Puerto Rico'],0.6679999999999999,225973,0.77,0,0XPgxvMQj0m6aqdqR92XL7,0.0,0,0.282,-5.432,1,Asi Son,36,1979,0.0718,165.592,0.9620000000000001,1979,0
132037,0.11800000000000001,['David Pack'],0.542,292787,0.53,0,5K27xdI3aPGoyXnxdcan82,0.0,4,0.0826,-8.014,1,I Just Can't Let Go,46,1985,0.0255,153.814,0.466,1985,0
57869,0.537,"['Bert Jansch', 'John Renbourn']",0.619,103224,0.304,0,1xVDRZoTyN6oCZJmSVMf9u,0.509,10,0.10400000000000001,-14.085,0,Piano Tune - 2015 Remaster,22,1966-09-01,0.289,133.446,0.256,1966,0
17936,0.8079999999999999,"['Doris Day', 'Paul Weston And His Orchestra']",0.613,144733,0.14300000000000002,0,2bVZGXNXDlmxpNLy5Slvun,0.0,0,0.151,-15.035,0,Wrap Your Troubles In Dreams (And Dream Your Troubles Away) (with Paul Weston & His Music From Hollywood),15,1957-11-11,0.0377,109.762,0.434,1957,0
8547,0.6970000000000001,['Orchestra Studio 7'],0.585,240562,0.34,0,5KtvK5wmBYwv1AgcrXetnf,0.000174,5,0.113,-12.557,0,Ma comm'aggia fa' - Instrument and base Version,0,1942-11-13,0.032,83.87700000000002,0.29100000000000004,1942,0
165344,0.00614,"['Frank Zappa', 'The Mothers Of Invention']",0.4920000000000001,356720,0.843,0,74CyCepTdGYvv2lOeROUy9,9.08e-05,9,0.7659999999999999,-8.926,1,San Ber'dino,33,1975-06-25,0.0515,113.691,0.836,1975,0
99046,0.736,['ชยุดี วสวานนท์'],0.381,514880,0.502,0,2CJbabH4eIfK4mbCVzcXgd,0.94,3,0.40299999999999997,-10.456,1,มะลิซ้อน 2 ชั้น,0,1938,0.0365,107.171,0.6920000000000001,1938,0
72651,0.39,"[""The Lovin' Spoonful""]",0.662,142040,0.611,0,2Al5Hb5qwZjum6sgbkaiqm,0.0,5,0.457,-8.604,1,Bald Headed Lena,18,1966-03,0.0466,153.437,0.9740000000000001,1966,0
22,0.975,"['Frédéric Chopin', 'Vladimir Horowitz']",0.27699999999999997,245440,0.09,0,6VUm7Dg5sufmG01IYcoJE3,0.9490000000000001,7,0.125,-26.188000000000002,1,"Andante spianato in E-Flat Major, Op. 22",0,1928,0.0316,105.031,0.168,1928,0
31378,0.106,"['Anthony Brown & group therAPy', 'Group Therapy']",0.63,257093,0.9,0,37PMWc1U9QTGRSh9cKzvDj,0.0,2,0.331,-5.547999999999999,1,Testimony,47,2012-08-21,0.23199999999999998,165.923,0.769,2012,0
6330,0.0765,['Panteon Rococo'],0.545,206600,0.943,0,2HZ9lGdprVT5XpOUf12h4z,0.0106,0,0.0442,-5.4,1,Esta Noche,61,2002-04-30,0.0875,190.053,0.6940000000000001,2002,0
88090,0.9940000000000001,['Francisco Canaro'],0.6,151467,0.243,0,2TdBHm411Q9eU09zF24HHW,0.992,4,0.15,-15.922,0,Padre Nuestro - Remasterizado,0,1923-07-09,0.055,125.772,0.614,1923,0
2609,0.499,['Frank Chacksfield & His Orchestra'],0.373,196800,0.293,0,1WKPLJKZl0qQxOPVdlffHM,0.7909999999999999,5,0.0503,-11.822000000000001,1,"Theme From ""Picnic"" Introducing ""Moonglow""",23,1965-11-01,0.0281,83.865,0.408,1965,0
111879,0.138,['The Staple Singers'],0.81,289013,0.631,0,7sxTjnPqokxnHlLrZorBK7,0.0009449999999999999,0,0.0762,-9.75,1,I'll Take You There,43,1972,0.128,102.04299999999999,0.475,1972,0
115802,0.929,['Rockabye Lullaby'],0.52,220000,0.0707,0,6siSMJB7m5aOxbSPoB7eUv,0.8170000000000001,0,0.10099999999999999,-13.302,1,When You Wish Upon A Star - Pinocchio,60,2011-04-26,0.0508,79.47,0.35600000000000004,2011,0
13933,0.924,['Joséphine Baker'],0.741,147733,0.299,0,7stpeZplK3IUyiIFBE9UIU,7.219999999999999e-05,0,0.154,-14.629000000000001,1,La conga Blicoti,36,1997,0.059000000000000004,118.03200000000001,0.8809999999999999,1997,0
132677,0.634,['Gloria Trevi'],0.594,246160,0.14400000000000002,0,3h2XWByAhTuWGLAzyyjWo2,2.25e-05,7,0.32899999999999996,-13.378,1,Me Siento Tan Sola,40,1992-07-24,0.061,107.463,0.41,1992,0
138656,0.479,['The Everly Brothers'],0.522,152067,0.672,0,5C9ZW69WIoyEGg7QGJaIWI,0.000584,0,0.0853,-12.882,1,Lucille,29,1964-08-01,0.0393,124.165,0.965,1964,0
9732,0.7290000000000001,['Tito Puente & His Orchestra'],0.6409999999999999,168484,0.907,0,1TeZdzLTJ4ukKZ5XJlogmE,0.21899999999999997,0,0.0895,-6.4979999999999976,1,Guajeo En Dominante,5,1955-12-31,0.0545,101.762,0.857,1955,0
70137,0.0692,"['Audien', 'Lady A']",0.5489999999999999,212619,0.835,0,33lXq3csEWwYNn6x0sM3Et,0.0,2,0.212,-2.6319999999999997,1,Something Better,52,2015-08-28,0.0656,126.08,0.423,2015,0
20807,0.205,"['Dwight Yoakam', 'Maria McKee']",0.752,199467,0.655,0,33j3lkCUr8pP6s8hhgMHRO,9.88e-05,9,0.184,-12.204,1,Bury Me (feat. Maria McKee),28,1986,0.0492,111.98899999999999,0.768,1986,0
28109,0.0101,['Pat Benatar'],0.47600000000000003,325027,0.479,0,3eAh3qyyASMRQV9639vPHi,0.000233,10,0.136,-15.117,0,In The Heat Of The Night,28,1979-01-01,0.0456,176.018,0.723,1979,0
15482,0.0628,['Thompson Square'],0.5489999999999999,202907,0.805,0,6PQ0WLZnT479J7Q1TGIb3n,5.26e-06,6,0.34299999999999997,-3.431,1,If I Didn't Have You,50,2013-03-26,0.0277,147.91,0.53,2013,0
32942,0.965,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.0867,170267,0.007809999999999998,0,5omyUxHJD8Z4T6TKCOvAm0,0.8290000000000001,11,0.113,-35.293,1,The Firebird Suite: Introduction - Revised 1945 Version,0,1948,0.0348,80.702,0.0316,1948,0
132662,0.0101,['Beastie Boys'],0.7190000000000001,194187,0.9279999999999999,1,40IeRufLQe3vruKtqYBM4m,0.665,1,0.34700000000000003,-9.261000000000001,1,The Skills To Pay The Bills,44,1992-04-21,0.0526,95.955,0.7070000000000001,1992,0
105739,0.0875,['The White Stripes'],0.48200000000000004,157560,0.642,0,2b0AarwIy6Dr0oJeAhc80s,7.34e-06,10,0.31,-8.535,0,Blue Orchid,56,2005-06-07,0.325,151.32299999999995,0.6,2005,0
114224,0.0434,['Grupo Modelo'],0.6829999999999999,238493,0.59,0,3pFenid397ZiUWJKGW668V,0.0933,2,0.0898,-9.523,1,Quiéreme Más,49,1995-01-01,0.0275,100.04299999999999,0.789,1995,0
94496,0.0257,"[""Guns N' Roses""]",0.395,263573,0.988,1,62pJJQjiTaTsFYFjDIYjYU,0.146,11,0.353,-4.877,1,Out Ta Get Me,50,1987-07-21,0.111,140.849,0.365,1987,0
94663,0.292,['Phil Collins'],0.51,327747,0.667,0,4F2t297QK40XFcIHqkmLHs,0.00683,8,0.313,-4.715,1,I Wish It Would Rain Down - 2016 Remaster,62,1989-11-20,0.0294,125.887,0.35600000000000004,1989,0
49243,0.9329999999999999,"[""Anita O'Day""]",0.42,239000,0.166,0,2LXKryr21UcmWOkdgR7kdZ,2.31e-06,5,0.179,-15.890999999999998,0,Man With The Horn,9,1956-01-01,0.0365,128.02,0.27699999999999997,1956,0
28713,0.7120000000000001,['Los Invasores De Nuevo León'],0.867,160760,0.667,0,31YT0lcnBdYobw9GwmM1ZG,9.65e-06,8,0.0504,-7.769,1,Homenaje A Carlos Y José,28,1985-01-01,0.0821,107.6,0.97,1985,0
48687,0.9940000000000001,['Vishnupant Pagnis'],0.494,208600,0.0856,0,2gkqRICOSUdEW2S4N6DTpY,0.925,8,0.12300000000000001,-28.654,1,Kanha Tujhi,0,1951-12-01,0.0513,140.467,0.698,1951,0
119334,0.96,['Gerry Mulligan Quartet'],0.584,36680,0.597,0,3xKzX9jhJUeIB9nX8D0pJK,0.9790000000000001,5,0.111,-9.904,1,Utter Chaos #1,7,1952,0.0849,115.546,0.741,1952,0
110458,0.882,['The Everly Brothers'],0.429,221493,0.254,0,40q4j9MEU1UnVQeADk55fK,9.67e-05,10,0.0977,-16.244,1,Roving Gambler,26,1958,0.0335,154.173,0.484,1958,0
54473,0.10800000000000001,['Maze & Frankie Beverly'],0.8029999999999999,307267,0.511,0,0QEebnjzgRsHR0lO6gHsn0,1.9699999999999998e-05,6,0.275,-6.434,0,Before I Let Go,41,2008,0.0365,103.235,0.96,2008,0
166099,0.583,['J.J. Cale'],0.7,169360,0.32899999999999996,0,6tZF1isUvYNQviZjSlVPmr,0.0685,4,0.114,-17.314,1,City Girls,40,1982-03,0.033,118.715,0.873,1982,0
81562,0.8029999999999999,['Johnny Horton'],0.703,152067,0.753,0,1XRA4Tjb2YrcQU5ThDllCw,0.0,9,0.0997,-11.783,1,The Battle Of New Orleans,46,1956,0.135,177.162,0.9209999999999999,1956,0
156073,0.639,['Sgt. Barry Sadler'],0.5770000000000001,126440,0.381,0,3GVR09QIPYycWBEWjzJXM2,0.0012,0,0.275,-8.517999999999999,1,"The ""A"" Team",21,1966,0.031,85.11399999999998,0.8079999999999999,1966,0
58779,0.532,['Al Jarreau'],0.789,193827,0.452,0,0d1SbpuN5yVN79NyAb0YuU,0.0,7,0.11199999999999999,-17.515,0,Sweet Potato Pie,23,1975,0.141,148.25799999999995,0.961,1975,0
122509,0.0216,['Ministry'],0.64,228840,0.765,0,2IRdmtMgRc2o0g4q59T3dz,0.00168,9,0.14400000000000002,-10.497,0,Revenge,37,1983,0.0312,124.70100000000001,0.39899999999999997,1983,0
154696,0.9670000000000001,"['Pietro Mascagni', 'Renato Cellini']",0.324,148280,0.265,0,0Z92An7oysqP0N8TVGKcMd,0.000499,4,0.46799999999999997,-13.0,1,"Cavalleria Rusticana: Tu qui, Santuzza?",1,1953,0.0462,88.098,0.12300000000000001,1953,0
120001,0.92,"['Ella Fitzgerald', 'Paul Weston And His Orchestra']",0.263,198120,0.147,0,76DjUpPVOh8eWgY8QzrfaZ,0.0,0,0.10800000000000001,-15.012,1,Change Partners,27,1958-01-01,0.0397,168.62099999999995,0.19399999999999998,1958,0
141264,0.287,['Juan Gabriel'],0.335,159493,0.741,0,7bAZfbX3ElF6b3deYNBKlF,0.0,2,0.737,-8.737,1,Ya Lo Pasado Pasado (En Vivo) - En el Palacio de Bellas Artes,47,1990-12-25,0.044000000000000004,91.41,0.452,1990,0
44720,0.0131,"['U2', 'Steve Lillywhite']",0.35600000000000004,293227,0.551,0,4tRgxIAzFBXVkf0qxBjuh9,0.00717,0,0.276,-9.722000000000001,1,Red Hill Mining Town - Steve Lillywhite 2017 Mix,36,1987-03-03,0.0323,136.34799999999998,0.18,1987,0
61889,0.0207,['The Orion Experience'],0.773,186227,0.851,0,3hZxlIpCmYPgUDbn3XMqeC,2.89e-06,0,0.322,-3.94,1,The Queen of White Lies,43,2007,0.0301,122.929,0.846,2007,0
153483,0.9129999999999999,['Banda Republicana'],0.5489999999999999,185960,0.439,0,71pgp4NmzOHZSElOND9q5d,0.8190000000000001,2,0.10099999999999999,-9.948,1,Coplas de la Defensa de Madrid - Remastered,3,1936-05-21,0.0675,80.336,0.787,1936,0
46217,0.00259,['The All-American Rejects'],0.6,210733,0.62,0,3yNH4HdWyljKSeLLhktrBd,0.00469,0,0.0294,-5.67,1,Time Stands Still,40,2002-10-15,0.0301,95.984,0.851,2002,0
121431,0.314,['ZZ Top'],0.512,197520,0.26,0,0tH43q9uOXKh1shZCs53DP,0.26899999999999996,9,0.11,-11.68,1,"Hot, Blue and Righteous - 2006 Remaster",44,1973-07-26,0.0245,104.15,0.24100000000000002,1973,0
10816,0.907,['Roy Harper'],0.341,210187,0.145,0,5IcJS9wIhP9AZxvU24v2AW,0.504,6,0.115,-21.664,1,Forever,24,1966,0.0316,93.065,0.312,1966,0
157230,0.479,['Queen'],0.596,181027,0.632,0,1AiIUvuAH3m1Hugunwaqrd,3.18e-06,5,0.0712,-9.896,0,Mustapha - Remastered 2011,30,1978-11-10,0.128,152.763,0.456,1978,0
106192,0.2,['Mumford & Sons'],0.23,254160,0.406,0,06YV4yr9sdJqSNj4HjZk2s,1.6800000000000002e-05,6,0.555,-9.984,0,White Blank Page,56,2009-10-02,0.0351,80.082,0.303,2009,0
43114,0.479,['Stonewall Jackson'],0.6459999999999999,162360,0.595,0,1ZU0jU7geWJUMNkrNzKovD,0.0,6,0.183,-7.9,1,Me and You and a Dog Named Boo,25,1971-07-28,0.0304,125.68,0.9640000000000001,1971,0
139894,0.612,['The Manhattans'],0.561,181307,0.56,0,31S04SZjQCMUTEIF9PWIEp,0.000193,3,0.28800000000000003,-9.337,1,Hurt,41,1976,0.0558,137.02,0.591,1976,0
139871,0.266,['Stevie Wonder'],0.47700000000000004,236933,0.174,0,2pjT0KymaeuWq29iFV9raB,0.345,8,0.125,-14.088,1,Easy Goin' Evening (My Mama's Call),39,1976-09-28,0.0321,119.41,0.271,1976,0
113048,0.00103,['Cocteau Twins'],0.44799999999999995,251173,0.55,0,1PZMKTfrAn3HikmlYNUwY2,0.126,7,0.428,-12.43,1,"Pearly-Dewdrops' Drops (7"" Version)",47,1984-04-02,0.0316,179.31400000000005,0.45399999999999996,1984,0
32117,0.777,['Rex Orange County'],0.669,197333,0.374,0,3SxSrUogj4LpAkLKXeTtTQ,0.0,1,0.326,-7.349,1,Always,66,2019-10-25,0.0385,127.93799999999999,0.39399999999999996,2019,0
109630,0.976,['Lennie Tristano'],0.539,345000,0.195,0,6ynaaN2gBMEJ5JG5BplRyg,0.927,9,0.166,-21.073,0,Indiana,6,1949-01-01,0.0764,127.786,0.743,1949,0
26775,0.862,['The Ray Conniff Singers'],0.0,123667,0.17600000000000002,0,42uJ8brb7vxlgXD1HeBR8W,3e-06,10,0.251,-17.547,1,Edelweiss,23,1966,0.0,0.0,0.0,1966,0
9131,0.987,"['Francisco Canaro', 'Alberto Arenas']",0.449,181680,0.34299999999999997,0,2DgwY82XhKr7urwswEgsis,0.39399999999999996,1,0.315,-7.6560000000000015,0,La Ultima Copa - Remasterizado,0,1949-03-14,0.0548,62.591,0.687,1949,0
131843,0.109,['Talking Heads'],0.7559999999999999,270200,0.5529999999999999,0,36klliYR1tALa7URj326mF,0.00145,4,0.78,-10.565,0,Swamp - Live,40,1984,0.10800000000000001,117.02,0.775,1984,0
127679,0.995,"['Sujan Majhi', 'Girin Chakraborty']",0.43799999999999994,180988,0.20800000000000002,0,2J5kCvuqBjaXIkWhpxcZ7D,0.9620000000000001,3,0.171,-17.281,1,Amar Bandhu Aailana,0,1942-03-31,0.0512,178.387,0.708,1942,0
35175,0.0333,['The Rolling Stones'],0.401,227120,0.743,0,3ah8SdDswfKAL0upDzf7sO,0.253,7,0.705,-8.37,1,Stray Cat Blues - Live,28,1970-09-04,0.0522,84.056,0.508,1970,0
103449,0.0004730000000000001,['The Vandals'],0.379,114133,0.938,0,6rbCaKnfikjHo6RxEDAre9,0.0,9,0.139,-10.052999999999999,1,Anarchy Burger (Hold the Government),46,1982-07-01,0.0807,140.141,0.19399999999999998,1982,0
129538,0.9229999999999999,['Aretha Franklin'],0.53,164800,0.275,0,7wnjCm2hfgbpJzfAnP3CWj,5.15e-05,2,0.18600000000000005,-10.837,1,Today I Sing the Blues,26,1961-02-27,0.0446,134.121,0.402,1961,0
134179,0.0199,['DJ Khaled'],0.711,255400,0.885,1,2Ks9TtFe2AD6kK2GX211Ie,0.0,9,0.247,-3.178,0,I'm So Hood,50,2007-06-12,0.0804,130.954,0.514,2007,0
150062,0.145,['Loreena McKennitt'],0.429,308627,0.5820000000000001,0,5gkvtTKKixrxQrfm8J20W8,0.00029,7,0.49,-9.045,1,All Souls Night,35,1991-09-27,0.0319,141.261,0.14800000000000002,1991,0
69303,0.0272,['Deitrick Haddon Presents Voices of Unity'],0.3,409427,0.851,0,0xps377AtjblNhtzNzpioJ,0.0,9,0.11,-5.809,1,He's Able,38,2007-10-29,0.33899999999999997,115.125,0.374,2007,0
21002,0.754,['JVC Force'],0.7659999999999999,359693,0.902,1,4gL6J18mb93kNay5kuAUFR,1.94e-06,6,0.183,-6.36,1,Strong Island,35,1988,0.0973,95.883,0.958,1988,0
24340,0.981,"['Samuel Barber', 'Leontyne Price']",0.307,205653,0.25,0,6QF4VngkOdd9nNCcy3vqJO,0.000183,10,0.698,-21.392,0,"4 Songs, Op. 13: 4. Nocturne",0,1935,0.0914,133.585,0.11900000000000001,1935,0
73491,0.171,['John Denver'],0.45799999999999996,217387,0.519,0,4bX6LsiD6iDqxMsJH24Sda,4.77e-05,8,0.153,-10.087,1,Spirit,22,1975-09,0.0363,127.45700000000001,0.617,1975,0
128753,0.977,['George Shearing'],0.414,182600,0.1,0,7q7MJhbsJiggp9e1qmfsBE,0.973,11,0.102,-22.945,1,I'll Never Smile Again,5,1953-01-01,0.0353,113.23,0.55,1953,0
155297,0.436,['Elvis Presley'],0.8590000000000001,128720,0.391,0,5xJ7ymugrFxDDKl3JNQCqR,0.0,5,0.183,-9.61,1,Let Me,21,1959-01-23,0.0603,119.281,0.9670000000000001,1959,0
